"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3845","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Jul 28 03:42:43 GMT 2025","passed","Mon Jul 28 03:42:47 GMT 2025","","Download a file online","",""
"","4133","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Jul 28 03:42:36 GMT 2025","passed","Mon Jul 28 03:42:40 GMT 2025","","Search Kierra entry in the web table","",""
"","2087","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Mon Jul 28 03:44:30 GMT 2025","unknown","Mon Jul 28 03:44:32 GMT 2025","","Open only the selected accordian section on click","",""
"","3460","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jul 28 03:46:11 GMT 2025","passed","Mon Jul 28 03:46:15 GMT 2025","","Check suggestions when using autocomplete on input field","",""
"","4114","Display button click when clicked on","UI","Mon Jul 28 03:44:01 GMT 2025","passed","Mon Jul 28 03:44:05 GMT 2025","","popup","",""
"","2006","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jul 28 03:46:22 GMT 2025","unknown","Mon Jul 28 03:46:24 GMT 2025","","Change input value by clicking on the slider bar","",""
"","3811","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Jul 28 03:42:32 GMT 2025","passed","Mon Jul 28 03:42:36 GMT 2025","","Delete the third entry in the web table","",""
"","4071","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jul 28 03:46:28 GMT 2025","passed","Mon Jul 28 03:46:32 GMT 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","4666","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jul 28 03:46:32 GMT 2025","passed","Mon Jul 28 03:46:37 GMT 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","2118","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jul 28 03:46:18 GMT 2025","unknown","Mon Jul 28 03:46:20 GMT 2025","","Checking a date via date picker using calendar module","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Mon Jul 28 03:41:51 GMT 2025","skipped","Mon Jul 28 03:41:51 GMT 2025","","Retrieve version MSSQL","",""
"","5430","Display checkbox folders and sub-folders when checked","UI","Mon Jul 28 03:43:39 GMT 2025","passed","Mon Jul 28 03:43:44 GMT 2025","","popup","",""
"","3495","Display radio button text when selected","UI","Mon Jul 28 03:43:58 GMT 2025","passed","Mon Jul 28 03:44:01 GMT 2025","","popup","",""
"","4404","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Jul 28 03:42:23 GMT 2025","passed","Mon Jul 28 03:42:27 GMT 2025","","Add a new entry to web table","",""
"","2802","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Mon Jul 28 03:43:03 GMT 2025","passed","Mon Jul 28 03:43:06 GMT 2025","","Check different alerts popins are displayed","",""
"","4112","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jul 28 03:46:24 GMT 2025","passed","Mon Jul 28 03:46:28 GMT 2025","","Click on ""Start"" to fill up the progress bar","",""
"","2781","Redirection to a new page when clicking on link (tabs and windows)","UI","Mon Jul 28 03:41:51 GMT 2025","passed","Mon Jul 28 03:41:53 GMT 2025","","popup","",""
"","3063","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Jul 28 03:42:40 GMT 2025","passed","Mon Jul 28 03:42:43 GMT 2025","","Upload a file and check file path","",""
"","4225","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Mon Jul 28 03:46:07 GMT 2025","passed","Mon Jul 28 03:46:11 GMT 2025","","Display information tooltips on hover for designated element","",""
"","34913","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Mon Jul 28 03:44:41 GMT 2025","failed","Mon Jul 28 03:45:16 GMT 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","49","Rename a pet in petstore API","APIs","Mon Jul 28 03:41:50 GMT 2025","passed","Mon Jul 28 03:41:50 GMT 2025","","petstore","",""
"","8639","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Mon Jul 28 03:43:14 GMT 2025","passed","Mon Jul 28 03:43:23 GMT 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","2665","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Jul 28 03:46:15 GMT 2025","unknown","Mon Jul 28 03:46:18 GMT 2025","","Checking a date via date picker using input field","",""
"","9095","Check dynamic elements change properties after 5 seconds","UI","Mon Jul 28 03:44:05 GMT 2025","passed","Mon Jul 28 03:44:14 GMT 2025","","popup","",""
"","362","Delete a pet in petstore API","APIs","Mon Jul 28 03:41:50 GMT 2025","failed","Mon Jul 28 03:41:51 GMT 2025","","petstore","",""
