"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3300","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Mon Dec 23 02:50:02 GMT 2024","passed","Mon Dec 23 02:50:05 GMT 2024","","Display information tooltips on hover for designated element","",""
"","3759","Display button click when clicked on","UI","Mon Dec 23 02:48:36 GMT 2024","passed","Mon Dec 23 02:48:40 GMT 2024","","popup","",""
"","8085","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Mon Dec 23 02:47:46 GMT 2024","passed","Mon Dec 23 02:47:54 GMT 2024","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","1","Check frames nested are displayed properly","FRAMES","Mon Dec 23 02:48:58 GMT 2024","unknown","Mon Dec 23 02:48:58 GMT 2024","","Check frames nested are displayed properly","",""
"","180","Rename a pet in petstore API","APIs","Mon Dec 23 02:46:30 GMT 2024","passed","Mon Dec 23 02:46:30 GMT 2024","","petstore","",""
"","3463","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 23 02:50:24 GMT 2024","passed","Mon Dec 23 02:50:27 GMT 2024","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","3275","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Dec 23 02:47:17 GMT 2024","passed","Mon Dec 23 02:47:20 GMT 2024","","Download a file online","",""
"","3510","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 23 02:50:17 GMT 2024","passed","Mon Dec 23 02:50:20 GMT 2024","","Click on ""Start"" to fill up the progress bar","",""
"","3096","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Dec 23 02:47:14 GMT 2024","passed","Mon Dec 23 02:47:17 GMT 2024","","Upload a file and check file path","",""
"","3524","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 23 02:50:20 GMT 2024","passed","Mon Dec 23 02:50:24 GMT 2024","","Click on ""Stop"" to stop the progress bar from filling","",""
"","2103","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Mon Dec 23 02:49:03 GMT 2024","unknown","Mon Dec 23 02:49:05 GMT 2024","","Open only the selected accordian section on click","",""
"","1940","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Mon Dec 23 02:49:11 GMT 2024","unknown","Mon Dec 23 02:49:13 GMT 2024","","Navigate using in-page tab contents on click","",""
"","8622","Check dynamic elements change properties after 5 seconds","UI","Mon Dec 23 02:48:40 GMT 2024","passed","Mon Dec 23 02:48:49 GMT 2024","","popup","",""
"","1","Check multiple frames are displayed properly","FRAMES","Mon Dec 23 02:48:58 GMT 2024","unknown","Mon Dec 23 02:48:58 GMT 2024","","Check multiple frames are displayed properly","",""
"","81","Delete a pet in petstore API","APIs","Mon Dec 23 02:46:30 GMT 2024","passed","Mon Dec 23 02:46:30 GMT 2024","","petstore","",""
"","2870","Redirection to a new page when clicking on link (tabs and windows)","UI","Mon Dec 23 02:46:30 GMT 2024","passed","Mon Dec 23 02:46:33 GMT 2024","","popup","",""
"","211","Create a new pet in petstore API","APIs","Mon Dec 23 02:46:29 GMT 2024","passed","Mon Dec 23 02:46:30 GMT 2024","","petstore","",""
"","7171","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Mon Dec 23 02:48:02 GMT 2024","passed","Mon Dec 23 02:48:10 GMT 2024","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","3565","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Dec 23 02:47:10 GMT 2024","passed","Mon Dec 23 02:47:14 GMT 2024","","Search Kierra entry in the web table","",""
"","5310","Display checkbox folders and sub-folders when checked","UI","Mon Dec 23 02:48:10 GMT 2024","passed","Mon Dec 23 02:48:15 GMT 2024","","popup","",""
"","3763","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Dec 23 02:47:00 GMT 2024","passed","Mon Dec 23 02:47:04 GMT 2024","","Add a new entry to web table","",""
"","2386","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 23 02:50:10 GMT 2024","unknown","Mon Dec 23 02:50:12 GMT 2024","","Checking a date via date picker using calendar module","",""
"","191","Search a pet in petstore API","APIs","Mon Dec 23 02:46:30 GMT 2024","passed","Mon Dec 23 02:46:30 GMT 2024","","petstore","",""
"","2053","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 23 02:50:12 GMT 2024","unknown","Mon Dec 23 02:50:15 GMT 2024","","Change input value by moving the slider","",""
"","4332","Drag and drop a draggable element into another","DRAG_AND_DROP","Mon Dec 23 02:48:49 GMT 2024","passed","Mon Dec 23 02:48:53 GMT 2024","","Drag and drop a draggable element into another","",""
"","3673","Display radio button text when selected","UI","Mon Dec 23 02:48:33 GMT 2024","passed","Mon Dec 23 02:48:36 GMT 2024","","popup","",""
"","34685","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Mon Dec 23 02:49:16 GMT 2024","failed","Mon Dec 23 02:49:51 GMT 2024","","Fill all the select fields displayed","",""
"","2309","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 23 02:50:15 GMT 2024","unknown","Mon Dec 23 02:50:17 GMT 2024","","Change input value by clicking on the slider bar","",""
"","8584","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Mon Dec 23 02:47:54 GMT 2024","passed","Mon Dec 23 02:48:02 GMT 2024","","Redirection to a new window when clicking on ""New Window"" button","",""
"","3020","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Mon Dec 23 02:47:35 GMT 2024","passed","Mon Dec 23 02:47:38 GMT 2024","","Check different alerts popins are displayed","",""
"","3659","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Dec 23 02:47:04 GMT 2024","passed","Mon Dec 23 02:47:08 GMT 2024","","Edit the first entry in the web table","",""
"","2956","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Mon Dec 23 02:47:08 GMT 2024","passed","Mon Dec 23 02:47:10 GMT 2024","","Delete the third entry in the web table","",""
"","4921","Fill a complete form using external json data","UI","Mon Dec 23 02:48:53 GMT 2024","passed","Mon Dec 23 02:48:58 GMT 2024","","popup","",""
"","3094","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 23 02:50:05 GMT 2024","passed","Mon Dec 23 02:50:08 GMT 2024","","Check suggestions when using autocomplete on input field","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","Mon Dec 23 02:46:30 GMT 2024","skipped","Mon Dec 23 02:46:30 GMT 2024","","Retrieve version MSSQL","",""
"","2068","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Mon Dec 23 02:50:08 GMT 2024","unknown","Mon Dec 23 02:50:10 GMT 2024","","Checking a date via date picker using input field","",""
"","4094","Check broken links returns an error 500","UI","Mon Dec 23 02:46:56 GMT 2024","passed","Mon Dec 23 02:47:00 GMT 2024","","popup","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","Mon Dec 23 02:46:30 GMT 2024","skipped","Mon Dec 23 02:46:30 GMT 2024","","Retrieve version Mysql","",""
"","3501","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Mon Dec 23 02:47:42 GMT 2024","passed","Mon Dec 23 02:47:46 GMT 2024","","Check different modals dialogs popin are displayed","",""
"","3127","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Mon Dec 23 02:49:13 GMT 2024","passed","Mon Dec 23 02:49:16 GMT 2024","","Navigate using in-page menu and sub-menu contents on hover","",""
"","3273","Check API response by clicking on links","UI","Mon Dec 23 02:46:53 GMT 2024","passed","Mon Dec 23 02:46:56 GMT 2024","","popup","",""
