"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7202","Check dynamic elements change properties after 5 seconds","UI","Thu May 28 06:18:30 UTC 2026","passed","Thu May 28 06:18:38 UTC 2026","","popup","",""
"","33076","Display radio button text when selected","UI","Thu May 28 06:17:25 UTC 2026","failed","Thu May 28 06:17:58 UTC 2026","","popup","",""
"","32890","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu May 28 06:23:13 UTC 2026","failed","Thu May 28 06:23:46 UTC 2026","","Check suggestions when using autocomplete on input field","",""
"","2103","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Thu May 28 06:19:54 UTC 2026","unknown","Thu May 28 06:19:56 UTC 2026","","Navigate using in-page tab contents on click","",""
"","32935","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu May 28 06:10:49 UTC 2026","failed","Thu May 28 06:11:22 UTC 2026","","Edit the first entry in the web table","",""
"","32743","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu May 28 06:25:00 UTC 2026","failed","Thu May 28 06:25:32 UTC 2026","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","32709","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Thu May 28 06:22:40 UTC 2026","failed","Thu May 28 06:23:13 UTC 2026","","Display information tooltips on hover for designated element","",""
"","32611","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Thu May 28 06:20:29 UTC 2026","failed","Thu May 28 06:21:02 UTC 2026","","Fill all the select fields displayed","",""
"","231","Rename a pet in petstore API","APIs","Thu May 28 06:05:47 UTC 2026","passed","Thu May 28 06:05:47 UTC 2026","","petstore","",""
"","3569","Check broken links returns an error 500","UI","Thu May 28 06:10:13 UTC 2026","passed","Thu May 28 06:10:16 UTC 2026","","popup","",""
"","32924","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu May 28 06:24:27 UTC 2026","failed","Thu May 28 06:25:00 UTC 2026","","Click on ""Stop"" to stop the progress bar from filling","",""
"","6498","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Thu May 28 06:15:39 UTC 2026","passed","Thu May 28 06:15:46 UTC 2026","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","32750","Display checkbox folders and sub-folders when checked","UI","Thu May 28 06:15:46 UTC 2026","failed","Thu May 28 06:16:18 UTC 2026","","popup","",""
"","2018","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu May 28 06:23:48 UTC 2026","unknown","Thu May 28 06:23:50 UTC 2026","","Checking a date via date picker using calendar module","",""
"","33420","Redirection to a new page when clicking on link (tabs and windows)","UI","Thu May 28 06:05:48 UTC 2026","failed","Thu May 28 06:06:21 UTC 2026","","popup","",""
"","32790","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu May 28 06:23:54 UTC 2026","failed","Thu May 28 06:24:27 UTC 2026","","Click on ""Start"" to fill up the progress bar","",""
"","32882","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu May 28 06:11:22 UTC 2026","failed","Thu May 28 06:11:55 UTC 2026","","Delete the third entry in the web table","",""
"","2","Check frames nested are displayed properly","FRAMES","Thu May 28 06:19:43 UTC 2026","unknown","Thu May 28 06:19:43 UTC 2026","","Check frames nested are displayed properly","",""
"","32757","Fill a complete form using external json data","UI","Thu May 28 06:19:10 UTC 2026","failed","Thu May 28 06:19:43 UTC 2026","","popup","",""
"","409","Delete a pet in petstore API","APIs","Thu May 28 06:05:47 UTC 2026","passed","Thu May 28 06:05:48 UTC 2026","","petstore","",""
"","32912","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu May 28 06:11:55 UTC 2026","failed","Thu May 28 06:12:28 UTC 2026","","Search Kierra entry in the web table","",""
"","371","Create a new pet in petstore API","APIs","Thu May 28 06:05:46 UTC 2026","passed","Thu May 28 06:05:47 UTC 2026","","petstore","",""
"","32650","Drag and drop a draggable element into another","DRAG_AND_DROP","Thu May 28 06:18:38 UTC 2026","failed","Thu May 28 06:19:10 UTC 2026","","Drag and drop a draggable element into another","",""
"","7483","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Thu May 28 06:15:25 UTC 2026","passed","Thu May 28 06:15:33 UTC 2026","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","1833","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Thu May 28 06:19:47 UTC 2026","unknown","Thu May 28 06:19:48 UTC 2026","","Open only the selected accordian section on click","",""
"","32964","Check API response by clicking on links","UI","Thu May 28 06:09:40 UTC 2026","failed","Thu May 28 06:10:13 UTC 2026","","popup","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Thu May 28 06:05:48 UTC 2026","skipped","Thu May 28 06:05:48 UTC 2026","","Retrieve version MSSQL","",""
