"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","201","Delete a pet in petstore API","APIs","Fri Nov 21 03:06:45 UTC 2025","passed","Fri Nov 21 03:06:45 UTC 2025","","petstore","",""
"","11931","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Fri Nov 21 03:08:38 UTC 2025","passed","Fri Nov 21 03:08:50 UTC 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","8547","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 21 03:11:55 UTC 2025","passed","Fri Nov 21 03:12:04 UTC 2025","","Check suggestions when using autocomplete on input field","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","Fri Nov 21 03:06:45 UTC 2025","skipped","Fri Nov 21 03:06:46 UTC 2025","","Retrieve version Mysql","",""
"","3868","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 21 03:12:06 UTC 2025","unknown","Fri Nov 21 03:12:10 UTC 2025","","Checking a date via date picker using calendar module","",""
"","2937","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Fri Nov 21 03:08:27 UTC 2025","passed","Fri Nov 21 03:08:30 UTC 2025","","Check different alerts popins are displayed","",""
"","5596","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 21 03:07:49 UTC 2025","passed","Fri Nov 21 03:07:55 UTC 2025","","Delete the third entry in the web table","",""
"","2296","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 21 03:12:12 UTC 2025","unknown","Fri Nov 21 03:12:15 UTC 2025","","Change input value by clicking on the slider bar","",""
"","281","Create a new pet in petstore API","APIs","Fri Nov 21 03:06:45 UTC 2025","passed","Fri Nov 21 03:06:45 UTC 2025","","petstore","",""
"","5114","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 21 03:07:39 UTC 2025","passed","Fri Nov 21 03:07:44 UTC 2025","","Add a new entry to web table","",""
"","2328","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 21 03:12:04 UTC 2025","unknown","Fri Nov 21 03:12:06 UTC 2025","","Checking a date via date picker using input field","",""
"","4578","Check broken links returns an error 500","UI","Fri Nov 21 03:07:34 UTC 2025","passed","Fri Nov 21 03:07:39 UTC 2025","","popup","",""
"","89","Rename a pet in petstore API","APIs","Fri Nov 21 03:06:45 UTC 2025","passed","Fri Nov 21 03:06:45 UTC 2025","","petstore","",""
"","8345","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 21 03:08:02 UTC 2025","passed","Fri Nov 21 03:08:10 UTC 2025","","Download a file online","",""
"","12183","Display checkbox folders and sub-folders when checked","UI","Fri Nov 21 03:09:05 UTC 2025","passed","Fri Nov 21 03:09:18 UTC 2025","","popup","",""
"","8380","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Fri Nov 21 03:08:57 UTC 2025","passed","Fri Nov 21 03:09:05 UTC 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","3667","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Fri Nov 21 03:08:35 UTC 2025","passed","Fri Nov 21 03:08:38 UTC 2025","","Check different modals dialogs popin are displayed","",""
"","37575","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Fri Nov 21 03:10:44 UTC 2025","failed","Fri Nov 21 03:11:22 UTC 2025","","Fill all the select fields displayed","",""
"","99","Search a pet in petstore API","APIs","Fri Nov 21 03:06:45 UTC 2025","passed","Fri Nov 21 03:06:45 UTC 2025","","petstore","",""
"","5065","Drag and drop a draggable element into another","DRAG_AND_DROP","Fri Nov 21 03:10:04 UTC 2025","passed","Fri Nov 21 03:10:09 UTC 2025","","Drag and drop a draggable element into another","",""
"","9269","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 21 03:12:26 UTC 2025","passed","Fri Nov 21 03:12:36 UTC 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","2417","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Fri Nov 21 03:10:37 UTC 2025","unknown","Fri Nov 21 03:10:39 UTC 2025","","Navigate using in-page tab contents on click","",""
"","6793","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Fri Nov 21 03:08:50 UTC 2025","passed","Fri Nov 21 03:08:57 UTC 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","2345","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Fri Nov 21 03:10:25 UTC 2025","unknown","Fri Nov 21 03:10:27 UTC 2025","","Open only the selected accordian section on click","",""
"","10116","Check dynamic elements change properties after 5 seconds","UI","Fri Nov 21 03:09:54 UTC 2025","passed","Fri Nov 21 03:10:04 UTC 2025","","popup","",""
"","11293","Fill a complete form using external json data","UI","Fri Nov 21 03:10:09 UTC 2025","passed","Fri Nov 21 03:10:20 UTC 2025","","popup","",""
"","5201","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 21 03:07:44 UTC 2025","passed","Fri Nov 21 03:07:49 UTC 2025","","Edit the first entry in the web table","",""
"","5458","Display button click when clicked on","UI","Fri Nov 21 03:09:48 UTC 2025","passed","Fri Nov 21 03:09:54 UTC 2025","","popup","",""
"","1","Check frames nested are displayed properly","FRAMES","Fri Nov 21 03:10:20 UTC 2025","unknown","Fri Nov 21 03:10:20 UTC 2025","","Check frames nested are displayed properly","",""
