"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7242","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Fri Jan 16 03:30:57 UTC 2026","passed","Fri Jan 16 03:31:04 UTC 2026","","Display information tooltips on hover for designated element","",""
"","4843","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jan 16 03:26:30 UTC 2026","passed","Fri Jan 16 03:26:35 UTC 2026","","Delete the third entry in the web table","",""
"","31176","Check dynamic elements change properties after 5 seconds","UI","Fri Jan 16 03:28:25 UTC 2026","failed","Fri Jan 16 03:28:56 UTC 2026","","popup","",""
"","4887","Display button click when clicked on","UI","Fri Jan 16 03:28:20 UTC 2026","passed","Fri Jan 16 03:28:25 UTC 2026","","popup","",""
"","8737","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Fri Jan 16 03:27:47 UTC 2026","passed","Fri Jan 16 03:27:56 UTC 2026","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","336","Delete a pet in petstore API","APIs","Fri Jan 16 03:25:33 UTC 2026","passed","Fri Jan 16 03:25:34 UTC 2026","","petstore","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Fri Jan 16 03:25:34 UTC 2026","skipped","Fri Jan 16 03:25:34 UTC 2026","","Retrieve version Mysql","",""
"","4588","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Fri Jan 16 03:29:41 UTC 2026","unknown","Fri Jan 16 03:29:45 UTC 2026","","Navigate using in-page tab contents on click","",""
"","5896","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jan 16 03:26:24 UTC 2026","passed","Fri Jan 16 03:26:30 UTC 2026","","Edit the first entry in the web table","",""
"","6276","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jan 16 03:31:44 UTC 2026","passed","Fri Jan 16 03:31:50 UTC 2026","","Click on ""Stop"" to stop the progress bar from filling","",""
"","2649","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jan 16 03:31:10 UTC 2026","unknown","Fri Jan 16 03:31:12 UTC 2026","","Checking a date via date picker using input field","",""
"","18213","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jan 16 03:31:21 UTC 2026","unknown","Fri Jan 16 03:31:39 UTC 2026","","Change input value by clicking on the slider bar","",""
"","5382","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Fri Jan 16 03:27:23 UTC 2026","passed","Fri Jan 16 03:27:28 UTC 2026","","Check different modals dialogs popin are displayed","",""
"","4128","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Fri Jan 16 03:29:25 UTC 2026","unknown","Fri Jan 16 03:29:30 UTC 2026","","Open only the selected accordian section on click","",""
"","7413","Drag and drop a draggable element into another","DRAG_AND_DROP","Fri Jan 16 03:28:56 UTC 2026","passed","Fri Jan 16 03:29:03 UTC 2026","","Drag and drop a draggable element into another","",""
"","5025","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Fri Jan 16 03:27:11 UTC 2026","passed","Fri Jan 16 03:27:16 UTC 2026","","Check different alerts popins are displayed","",""
"","5026","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jan 16 03:26:40 UTC 2026","passed","Fri Jan 16 03:26:45 UTC 2026","","Upload a file and check file path","",""
"","248","Create a new pet in petstore API","APIs","Fri Jan 16 03:25:33 UTC 2026","passed","Fri Jan 16 03:25:33 UTC 2026","","petstore","",""
"","6170","Check broken links returns an error 500","UI","Fri Jan 16 03:26:12 UTC 2026","passed","Fri Jan 16 03:26:18 UTC 2026","","popup","",""
"","4675","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jan 16 03:31:39 UTC 2026","passed","Fri Jan 16 03:31:44 UTC 2026","","Click on ""Start"" to fill up the progress bar","",""
"","4596","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jan 16 03:31:50 UTC 2026","passed","Fri Jan 16 03:31:55 UTC 2026","","The button ""Reset"" is visible after the progress bar is at 100%","",""
