"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2701","Display radio button text when selected","UI","Tue Aug 05 03:44:55 GMT 2025","passed","Tue Aug 05 03:44:58 GMT 2025","","popup","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Tue Aug 05 03:43:02 GMT 2025","skipped","Tue Aug 05 03:43:02 GMT 2025","","Retrieve version Mysql","",""
"","7888","Check dynamic elements change properties after 5 seconds","UI","Tue Aug 05 03:45:02 GMT 2025","passed","Tue Aug 05 03:45:09 GMT 2025","","popup","",""
"","3048","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Tue Aug 05 03:44:07 GMT 2025","passed","Tue Aug 05 03:44:10 GMT 2025","","Check different alerts popins are displayed","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Tue Aug 05 03:43:02 GMT 2025","skipped","Tue Aug 05 03:43:02 GMT 2025","","Retrieve version MSSQL","",""
"","7295","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Tue Aug 05 03:44:31 GMT 2025","passed","Tue Aug 05 03:44:39 GMT 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","182","Delete a pet in petstore API","APIs","Tue Aug 05 03:43:02 GMT 2025","failed","Tue Aug 05 03:43:02 GMT 2025","","petstore","",""
"","2812","Redirection to a new page when clicking on link (tabs and windows)","UI","Tue Aug 05 03:43:02 GMT 2025","passed","Tue Aug 05 03:43:05 GMT 2025","","popup","",""
"","2124","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Aug 05 03:46:32 GMT 2025","unknown","Tue Aug 05 03:46:34 GMT 2025","","Checking a date via date picker using calendar module","",""
"","3550","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Tue Aug 05 03:46:23 GMT 2025","passed","Tue Aug 05 03:46:27 GMT 2025","","Display information tooltips on hover for designated element","",""
"","5154","Fill a complete form using external json data","UI","Tue Aug 05 03:45:13 GMT 2025","passed","Tue Aug 05 03:45:19 GMT 2025","","popup","",""
"","4679","Display checkbox folders and sub-folders when checked","UI","Tue Aug 05 03:44:39 GMT 2025","passed","Tue Aug 05 03:44:43 GMT 2025","","popup","",""
"","3543","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Aug 05 03:46:43 GMT 2025","passed","Tue Aug 05 03:46:46 GMT 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","3334","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Tue Aug 05 03:44:13 GMT 2025","passed","Tue Aug 05 03:44:17 GMT 2025","","Check different modals dialogs popin are displayed","",""
"","3326","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Aug 05 03:43:43 GMT 2025","passed","Tue Aug 05 03:43:46 GMT 2025","","Search Kierra entry in the web table","",""
"","3833","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Aug 05 03:46:39 GMT 2025","passed","Tue Aug 05 03:46:43 GMT 2025","","Click on ""Start"" to fill up the progress bar","",""
"","3228","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Aug 05 03:43:46 GMT 2025","passed","Tue Aug 05 03:43:50 GMT 2025","","Upload a file and check file path","",""
"","2556","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Aug 05 03:46:34 GMT 2025","unknown","Tue Aug 05 03:46:37 GMT 2025","","Change input value by moving the slider","",""
"","3703","Display button click when clicked on","UI","Tue Aug 05 03:44:58 GMT 2025","passed","Tue Aug 05 03:45:02 GMT 2025","","popup","",""
"","2837","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Aug 05 03:43:40 GMT 2025","passed","Tue Aug 05 03:43:43 GMT 2025","","Delete the third entry in the web table","",""
"","4187","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Tue Aug 05 03:43:36 GMT 2025","passed","Tue Aug 05 03:43:40 GMT 2025","","Edit the first entry in the web table","",""
"","3319","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Aug 05 03:46:27 GMT 2025","passed","Tue Aug 05 03:46:30 GMT 2025","","Check suggestions when using autocomplete on input field","",""
"","6749","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Tue Aug 05 03:44:25 GMT 2025","passed","Tue Aug 05 03:44:31 GMT 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","3918","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Tue Aug 05 03:46:46 GMT 2025","passed","Tue Aug 05 03:46:50 GMT 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","4005","Drag and drop a draggable element into another","DRAG_AND_DROP","Tue Aug 05 03:45:09 GMT 2025","passed","Tue Aug 05 03:45:13 GMT 2025","","Drag and drop a draggable element into another","",""
