"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32779","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-21","failed","2026-09-21","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","32478","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-21","failed","2026-09-21","","Click on ""Stop"" to stop the progress bar from filling","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","2026-09-21","skipped","2026-09-21","","Retrieve version Mysql","",""
"","32684","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-09-21","failed","2026-09-21","","Check suggestions when using autocomplete on input field","",""
"","191","Search a pet in petstore API","APIs","2026-09-21","passed","2026-09-21","","petstore","",""
"","32849","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-21","failed","2026-09-21","","Add a new entry to web table","",""
"","6210","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-09-21","passed","2026-09-21","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","32650","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-21","failed","2026-09-21","","Search Kierra entry in the web table","",""
"","2299","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-21","passed","2026-09-21","","Upload a file and check file path","",""
"","32524","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-09-21","failed","2026-09-21","","Delete the third entry in the web table","",""
"","32837","Display checkbox folders and sub-folders when checked","UI","2026-09-21","failed","2026-09-21","","popup","",""
"","32729","Drag and drop a draggable element into another","DRAG_AND_DROP","2026-09-21","failed","2026-09-21","","Drag and drop a draggable element into another","",""
