"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4041","Display radio button text when selected","UI","Fri Nov 28 03:10:20 UTC 2025","passed","Fri Nov 28 03:10:24 UTC 2025","","popup","",""
"","9072","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Fri Nov 28 03:09:28 UTC 2025","passed","Fri Nov 28 03:09:37 UTC 2025","","Check different modals dialogs popin are displayed","",""
"","193","Delete a pet in petstore API","APIs","Fri Nov 28 03:07:07 UTC 2025","passed","Fri Nov 28 03:07:07 UTC 2025","","petstore","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","Fri Nov 28 03:07:07 UTC 2025","skipped","Fri Nov 28 03:07:07 UTC 2025","","Retrieve version MSSQL","",""
"","9690","Check dynamic elements change properties after 5 seconds","UI","Fri Nov 28 03:10:32 UTC 2025","passed","Fri Nov 28 03:10:42 UTC 2025","","popup","",""
"","5441","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 28 03:13:54 UTC 2025","passed","Fri Nov 28 03:14:00 UTC 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","4842","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 28 03:08:02 UTC 2025","passed","Fri Nov 28 03:08:07 UTC 2025","","Delete the third entry in the web table","",""
"","8105","Display button click when clicked on","UI","Fri Nov 28 03:10:24 UTC 2025","passed","Fri Nov 28 03:10:32 UTC 2025","","popup","",""
"","28136","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 28 03:14:00 UTC 2025","passed","Fri Nov 28 03:14:28 UTC 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","3873","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Fri Nov 28 03:11:33 UTC 2025","unknown","Fri Nov 28 03:11:37 UTC 2025","","Open only the selected accordian section on click","",""
"","4726","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 28 03:13:50 UTC 2025","passed","Fri Nov 28 03:13:54 UTC 2025","","Click on ""Start"" to fill up the progress bar","",""
"","4684","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 28 03:08:16 UTC 2025","passed","Fri Nov 28 03:08:21 UTC 2025","","Download a file online","",""
"","4499","Check API response by clicking on links","UI","Fri Nov 28 03:07:38 UTC 2025","passed","Fri Nov 28 03:07:43 UTC 2025","","popup","",""
"","6448","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Fri Nov 28 03:12:55 UTC 2025","passed","Fri Nov 28 03:13:01 UTC 2025","","Display information tooltips on hover for designated element","",""
"","30798","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 28 03:13:06 UTC 2025","failed","Fri Nov 28 03:13:37 UTC 2025","","Checking a date via date picker using input field","",""
"","5740","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 28 03:07:48 UTC 2025","passed","Fri Nov 28 03:07:53 UTC 2025","","Add a new entry to web table","",""
"","8658","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Fri Nov 28 03:09:37 UTC 2025","passed","Fri Nov 28 03:09:46 UTC 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","4652","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 28 03:13:37 UTC 2025","unknown","Fri Nov 28 03:13:41 UTC 2025","","Checking a date via date picker using calendar module","",""
"","4878","Check broken links returns an error 500","UI","Fri Nov 28 03:07:43 UTC 2025","passed","Fri Nov 28 03:07:48 UTC 2025","","popup","",""
"","4117","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 28 03:13:41 UTC 2025","unknown","Fri Nov 28 03:13:46 UTC 2025","","Change input value by moving the slider","",""
"","80","Search a pet in petstore API","APIs","Fri Nov 28 03:07:07 UTC 2025","passed","Fri Nov 28 03:07:07 UTC 2025","","petstore","",""
"","11565","Fill a complete form using external json data","UI","Fri Nov 28 03:11:13 UTC 2025","passed","Fri Nov 28 03:11:25 UTC 2025","","popup","",""
"","4138","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 28 03:13:46 UTC 2025","unknown","Fri Nov 28 03:13:50 UTC 2025","","Change input value by clicking on the slider bar","",""
"","17872","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Fri Nov 28 03:09:06 UTC 2025","passed","Fri Nov 28 03:09:24 UTC 2025","","Check different alerts popins are displayed","",""
"","4122","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Fri Nov 28 03:11:49 UTC 2025","unknown","Fri Nov 28 03:11:53 UTC 2025","","Navigate using in-page tab contents on click","",""
"","3687","Redirection to a new page when clicking on link (tabs and windows)","UI","Fri Nov 28 03:07:07 UTC 2025","passed","Fri Nov 28 03:07:11 UTC 2025","","popup","",""
"","8469","Display checkbox folders and sub-folders when checked","UI","Fri Nov 28 03:10:02 UTC 2025","passed","Fri Nov 28 03:10:11 UTC 2025","","popup","",""
"","4808","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Fri Nov 28 03:11:53 UTC 2025","passed","Fri Nov 28 03:11:58 UTC 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","7693","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Fri Nov 28 03:09:46 UTC 2025","passed","Fri Nov 28 03:09:54 UTC 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","8421","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 28 03:07:53 UTC 2025","passed","Fri Nov 28 03:08:02 UTC 2025","","Edit the first entry in the web table","",""
