"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5375","Display radio button text when selected","UI","Fri Jan 02 03:30:51 UTC 2026","passed","Fri Jan 02 03:30:56 UTC 2026","","popup","",""
"","40091","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Fri Jan 02 03:32:47 UTC 2026","failed","Fri Jan 02 03:33:27 UTC 2026","","Fill all the select fields displayed","",""
"","6017","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Jan 02 03:34:40 UTC 2026","passed","Fri Jan 02 03:34:46 UTC 2026","","Click on ""Start"" to fill up the progress bar","",""
"","8510","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jan 02 03:27:23 UTC 2026","passed","Fri Jan 02 03:27:32 UTC 2026","","Add a new entry to web table","",""
"","340","Create a new pet in petstore API","APIs","Fri Jan 02 03:26:01 UTC 2026","passed","Fri Jan 02 03:26:01 UTC 2026","","petstore","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Fri Jan 02 03:26:02 UTC 2026","skipped","Fri Jan 02 03:26:02 UTC 2026","","Retrieve version Mysql","",""
"","5132","Redirection to a new page when clicking on link (tabs and windows)","UI","Fri Jan 02 03:26:02 UTC 2026","passed","Fri Jan 02 03:26:07 UTC 2026","","popup","",""
"","5881","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Jan 02 03:28:23 UTC 2026","passed","Fri Jan 02 03:28:29 UTC 2026","","Download a file online","",""
"","12883","Fill a complete form using external json data","UI","Fri Jan 02 03:31:23 UTC 2026","passed","Fri Jan 02 03:31:36 UTC 2026","","popup","",""
"","5335","Check API response by clicking on links","UI","Fri Jan 02 03:26:47 UTC 2026","passed","Fri Jan 02 03:26:52 UTC 2026","","popup","",""
"","9890","Display checkbox folders and sub-folders when checked","UI","Fri Jan 02 03:30:29 UTC 2026","passed","Fri Jan 02 03:30:39 UTC 2026","","popup","",""
