"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8117","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Fri Nov 01 02:57:43 GMT 2024","passed","Fri Nov 01 02:57:52 GMT 2024","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","3796","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 01 02:56:56 GMT 2024","passed","Fri Nov 01 02:57:00 GMT 2024","","Add a new entry to web table","",""
"","2799","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Fri Nov 01 02:58:50 GMT 2024","unknown","Fri Nov 01 02:58:53 GMT 2024","","Open only the selected accordian section on click","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","Fri Nov 01 02:56:25 GMT 2024","skipped","Fri Nov 01 02:56:25 GMT 2024","","Retrieve version MSSQL","",""
"","3584","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 01 02:57:05 GMT 2024","passed","Fri Nov 01 02:57:08 GMT 2024","","Delete the third entry in the web table","",""
"","4913","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 01 02:57:00 GMT 2024","passed","Fri Nov 01 02:57:05 GMT 2024","","Edit the first entry in the web table","",""
"","3337","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 01 02:57:12 GMT 2024","passed","Fri Nov 01 02:57:15 GMT 2024","","Upload a file and check file path","",""
"","3310","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 01 03:00:09 GMT 2024","passed","Fri Nov 01 03:00:13 GMT 2024","","Click on ""Stop"" to stop the progress bar from filling","",""
"","4514","Display checkbox folders and sub-folders when checked","UI","Fri Nov 01 02:58:06 GMT 2024","passed","Fri Nov 01 02:58:11 GMT 2024","","popup","",""
"","2334","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 01 02:59:57 GMT 2024","unknown","Fri Nov 01 02:59:59 GMT 2024","","Checking a date via date picker using input field","",""
"","3585","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Nov 01 02:57:08 GMT 2024","passed","Fri Nov 01 02:57:12 GMT 2024","","Search Kierra entry in the web table","",""
"","3249","Redirection to a new page when clicking on link (tabs and windows)","UI","Fri Nov 01 02:56:25 GMT 2024","passed","Fri Nov 01 02:56:28 GMT 2024","","popup","",""
"","3020","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Nov 01 02:59:54 GMT 2024","passed","Fri Nov 01 02:59:57 GMT 2024","","Check suggestions when using autocomplete on input field","",""
"","3147","Check API response by clicking on links","UI","Fri Nov 01 02:56:48 GMT 2024","passed","Fri Nov 01 02:56:51 GMT 2024","","popup","",""
"","2781","Display radio button text when selected","UI","Fri Nov 01 02:58:22 GMT 2024","passed","Fri Nov 01 02:58:25 GMT 2024","","popup","",""
"","59","Search a pet in petstore API","APIs","Fri Nov 01 02:56:25 GMT 2024","passed","Fri Nov 01 02:56:25 GMT 2024","","petstore","",""
"","3281","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Fri Nov 01 02:57:40 GMT 2024","passed","Fri Nov 01 02:57:43 GMT 2024","","Check different modals dialogs popin are displayed","",""
"","114","Delete a pet in petstore API","APIs","Fri Nov 01 02:56:25 GMT 2024","passed","Fri Nov 01 02:56:25 GMT 2024","","petstore","",""
"","4621","Check broken links returns an error 500","UI","Fri Nov 01 02:56:51 GMT 2024","passed","Fri Nov 01 02:56:56 GMT 2024","","popup","",""
"","1","Check frames nested are displayed properly","FRAMES","Fri Nov 01 02:58:46 GMT 2024","unknown","Fri Nov 01 02:58:46 GMT 2024","","Check frames nested are displayed properly","",""
