"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2064","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-07","passed","2026-08-07","","Download a file online","",""
"","32293","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","2026-08-07","failed","2026-08-07","","Check different modals dialogs popin are displayed","",""
"","32077","Drag and drop a draggable element into another","DRAG_AND_DROP","2026-08-07","failed","2026-08-07","","Drag and drop a draggable element into another","",""
"","32267","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-07","failed","2026-08-07","","Search Kierra entry in the web table","",""
"","32312","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-07","failed","2026-08-07","","Edit the first entry in the web table","",""
"","32266","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-07","failed","2026-08-07","","Add a new entry to web table","",""
"","32336","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-07","failed","2026-08-07","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","32836","Redirection to a new page when clicking on link (tabs and windows)","UI","2026-08-07","failed","2026-08-07","","popup","",""
"","2","Retrieve version Mysql","CONTAINER-MYSQL","2026-08-07","skipped","2026-08-07","","Retrieve version Mysql","",""
"","5992","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","2026-08-07","passed","2026-08-07","","Redirection to a new window when clicking on ""New Window"" button","",""
"","1385","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","2026-08-07","unknown","2026-08-07","","Open only the selected accordian section on click","",""
"","32339","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","2026-08-07","failed","2026-08-07","","Check different alerts popins are displayed","",""
"","1","Check frames nested are displayed properly","FRAMES","2026-08-07","unknown","2026-08-07","","Check frames nested are displayed properly","",""
"","52","Rename a pet in petstore API","APIs","2026-08-07","passed","2026-08-07","","petstore","",""
"","32170","Display radio button text when selected","UI","2026-08-07","failed","2026-08-07","","popup","",""
"","32189","Check API response by clicking on links","UI","2026-08-07","failed","2026-08-07","","popup","",""
"","154","Create a new pet in petstore API","APIs","2026-08-07","passed","2026-08-07","","petstore","",""
"","32166","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","2026-08-07","failed","2026-08-07","","Navigate using in-page menu and sub-menu contents on hover","",""
"","32049","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","2026-08-07","failed","2026-08-07","","Fill all the select fields displayed","",""
"","55","Search a pet in petstore API","APIs","2026-08-07","passed","2026-08-07","","petstore","",""
"","6919","Check dynamic elements change properties after 5 seconds","UI","2026-08-07","passed","2026-08-07","","popup","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","2026-08-07","skipped","2026-08-07","","Retrieve version MSSQL","",""
"","3165","Check broken links returns an error 500","UI","2026-08-07","passed","2026-08-07","","popup","",""
"","32767","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-07","failed","2026-08-07","","Delete the third entry in the web table","",""
"","1355","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-07","unknown","2026-08-07","","Checking a date via date picker using calendar module","",""
"","1514","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-07","unknown","2026-08-07","","Change input value by clicking on the slider bar","",""
"","52","Delete a pet in petstore API","APIs","2026-08-07","passed","2026-08-07","","petstore","",""
"","2426","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-07","passed","2026-08-07","","Click on ""Start"" to fill up the progress bar","",""
"","2303","Display button click when clicked on","UI","2026-08-07","passed","2026-08-07","","popup","",""
"","1","Check multiple frames are displayed properly","FRAMES","2026-08-07","unknown","2026-08-07","","Check multiple frames are displayed properly","",""
"","6071","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-08-07","passed","2026-08-07","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","10260","Fill a complete form using external json data","UI","2026-08-07","failed","2026-08-07","","popup","",""
"","32469","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-07","failed","2026-08-07","","Check suggestions when using autocomplete on input field","",""
"","32063","Display checkbox folders and sub-folders when checked","UI","2026-08-07","failed","2026-08-07","","popup","",""
"","1484","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-07","unknown","2026-08-07","","Checking a date via date picker using input field","",""
"","1345","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","2026-08-07","unknown","2026-08-07","","Navigate using in-page tab contents on click","",""
"","32356","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","2026-08-07","failed","2026-08-07","","Display information tooltips on hover for designated element","",""
"","2034","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-07","passed","2026-08-07","","Upload a file and check file path","",""
"","1407","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-07","unknown","2026-08-07","","Change input value by moving the slider","",""
"","6673","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","2026-08-07","passed","2026-08-07","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","32386","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-07","failed","2026-08-07","","Click on ""Stop"" to stop the progress bar from filling","",""
