"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1416","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Wed Mar 11 04:18:21 UTC 2026","unknown","Wed Mar 11 04:18:22 UTC 2026","","Navigate using in-page tab contents on click","",""
"","32161","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Mar 11 04:09:38 UTC 2026","failed","Wed Mar 11 04:10:10 UTC 2026","","Edit the first entry in the web table","",""
"","6538","Check dynamic elements change properties after 5 seconds","UI","Wed Mar 11 04:17:01 UTC 2026","passed","Wed Mar 11 04:17:08 UTC 2026","","popup","",""
"","1481","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Mar 11 04:22:10 UTC 2026","unknown","Wed Mar 11 04:22:11 UTC 2026","","Change input value by moving the slider","",""
"","32159","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Wed Mar 11 04:21:03 UTC 2026","failed","Wed Mar 11 04:21:35 UTC 2026","","Display information tooltips on hover for designated element","",""
"","137","Delete a pet in petstore API","APIs","Wed Mar 11 04:04:43 UTC 2026","passed","Wed Mar 11 04:04:43 UTC 2026","","petstore","",""
"","32281","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Wed Mar 11 04:12:55 UTC 2026","failed","Wed Mar 11 04:13:28 UTC 2026","","Check different alerts popins are displayed","",""
"","46","Rename a pet in petstore API","APIs","Wed Mar 11 04:04:43 UTC 2026","passed","Wed Mar 11 04:04:43 UTC 2026","","petstore","",""
"","31869","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Wed Mar 11 04:18:54 UTC 2026","failed","Wed Mar 11 04:19:26 UTC 2026","","Fill all the select fields displayed","",""
"","32026","Drag and drop a draggable element into another","DRAG_AND_DROP","Wed Mar 11 04:17:08 UTC 2026","failed","Wed Mar 11 04:17:40 UTC 2026","","Drag and drop a draggable element into another","",""
"","33056","Redirection to a new page when clicking on link (tabs and windows)","UI","Wed Mar 11 04:04:43 UTC 2026","failed","Wed Mar 11 04:05:17 UTC 2026","","popup","",""
"","32196","Display radio button text when selected","UI","Wed Mar 11 04:15:57 UTC 2026","failed","Wed Mar 11 04:16:29 UTC 2026","","popup","",""
"","32715","Fill a complete form using external json data","UI","Wed Mar 11 04:17:40 UTC 2026","failed","Wed Mar 11 04:18:12 UTC 2026","","popup","",""
"","5854","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Wed Mar 11 04:14:38 UTC 2026","passed","Wed Mar 11 04:14:44 UTC 2026","","Redirection to a new window when clicking on ""New Window"" button","",""
"","32024","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Wed Mar 11 04:18:22 UTC 2026","failed","Wed Mar 11 04:18:54 UTC 2026","","Navigate using in-page menu and sub-menu contents on hover","",""
"","41","Search a pet in petstore API","APIs","Wed Mar 11 04:04:43 UTC 2026","passed","Wed Mar 11 04:04:43 UTC 2026","","petstore","",""
"","1","Check multiple frames are displayed properly","FRAMES","Wed Mar 11 04:18:12 UTC 2026","unknown","Wed Mar 11 04:18:12 UTC 2026","","Check multiple frames are displayed properly","",""
"","1425","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Mar 11 04:22:11 UTC 2026","unknown","Wed Mar 11 04:22:13 UTC 2026","","Change input value by clicking on the slider bar","",""
"","32246","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Mar 11 04:23:17 UTC 2026","failed","Wed Mar 11 04:23:50 UTC 2026","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","1394","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Wed Mar 11 04:18:15 UTC 2026","unknown","Wed Mar 11 04:18:17 UTC 2026","","Open only the selected accordian section on click","",""
"","32217","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Mar 11 04:22:45 UTC 2026","failed","Wed Mar 11 04:23:17 UTC 2026","","Click on ""Stop"" to stop the progress bar from filling","",""
"","291","Create a new pet in petstore API","APIs","Wed Mar 11 04:04:43 UTC 2026","passed","Wed Mar 11 04:04:43 UTC 2026","","petstore","",""
"","1868","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Mar 11 04:11:17 UTC 2026","passed","Wed Mar 11 04:11:19 UTC 2026","","Download a file online","",""
"","5917","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Wed Mar 11 04:14:44 UTC 2026","passed","Wed Mar 11 04:14:50 UTC 2026","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","2855","Check broken links returns an error 500","UI","Wed Mar 11 04:09:03 UTC 2026","passed","Wed Mar 11 04:09:06 UTC 2026","","popup","",""
"","1712","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Mar 11 04:11:15 UTC 2026","passed","Wed Mar 11 04:11:17 UTC 2026","","Upload a file and check file path","",""
"","6635","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Wed Mar 11 04:14:32 UTC 2026","passed","Wed Mar 11 04:14:38 UTC 2026","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","32237","Check API response by clicking on links","UI","Wed Mar 11 04:08:31 UTC 2026","failed","Wed Mar 11 04:09:03 UTC 2026","","popup","",""
