"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","105","Delete a pet in petstore API","APIs","Thu Nov 13 03:11:00 UTC 2025","failed","Thu Nov 13 03:11:00 UTC 2025","","petstore","",""
"","2872","Check API response by clicking on links","UI","Thu Nov 13 03:11:28 UTC 2025","passed","Thu Nov 13 03:11:31 UTC 2025","","popup","",""
"","196","Create a new pet in petstore API","APIs","Thu Nov 13 03:10:59 UTC 2025","passed","Thu Nov 13 03:10:59 UTC 2025","","petstore","",""
"","6418","Drag and drop a draggable element into another","DRAG_AND_DROP","Thu Nov 13 03:14:18 UTC 2025","passed","Thu Nov 13 03:14:24 UTC 2025","","Drag and drop a draggable element into another","",""
"","9344","Check dynamic elements change properties after 5 seconds","UI","Thu Nov 13 03:14:09 UTC 2025","passed","Thu Nov 13 03:14:18 UTC 2025","","popup","",""
"","2","Check multiple frames are displayed properly","FRAMES","Thu Nov 13 03:14:35 UTC 2025","unknown","Thu Nov 13 03:14:35 UTC 2025","","Check multiple frames are displayed properly","",""
"","3097","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 13 03:16:29 UTC 2025","unknown","Thu Nov 13 03:16:32 UTC 2025","","Checking a date via date picker using input field","",""
"","4693","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Thu Nov 13 03:15:23 UTC 2025","passed","Thu Nov 13 03:15:28 UTC 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Thu Nov 13 03:11:00 UTC 2025","skipped","Thu Nov 13 03:11:00 UTC 2025","","Retrieve version Mysql","",""
"","2579","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 13 03:16:32 UTC 2025","unknown","Thu Nov 13 03:16:35 UTC 2025","","Checking a date via date picker using calendar module","",""
"","8126","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Nov 13 03:11:54 UTC 2025","passed","Thu Nov 13 03:12:02 UTC 2025","","Upload a file and check file path","",""
"","6038","Display checkbox folders and sub-folders when checked","UI","Thu Nov 13 03:13:28 UTC 2025","passed","Thu Nov 13 03:13:34 UTC 2025","","popup","",""
"","4486","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 13 03:16:50 UTC 2025","passed","Thu Nov 13 03:16:54 UTC 2025","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","31305","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Thu Nov 13 03:14:52 UTC 2025","failed","Thu Nov 13 03:15:23 UTC 2025","","Navigate using in-page tab contents on click","",""
"","4248","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Thu Nov 13 03:13:00 UTC 2025","passed","Thu Nov 13 03:13:05 UTC 2025","","Check different modals dialogs popin are displayed","",""
"","4336","Check broken links returns an error 500","UI","Thu Nov 13 03:11:31 UTC 2025","passed","Thu Nov 13 03:11:35 UTC 2025","","popup","",""
"","10506","Fill a complete form using external json data","UI","Thu Nov 13 03:14:24 UTC 2025","passed","Thu Nov 13 03:14:35 UTC 2025","","popup","",""
"","5370","Display button click when clicked on","UI","Thu Nov 13 03:14:03 UTC 2025","passed","Thu Nov 13 03:14:09 UTC 2025","","popup","",""
"","3787","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Thu Nov 13 03:14:40 UTC 2025","unknown","Thu Nov 13 03:14:43 UTC 2025","","Open only the selected accordian section on click","",""
"","36304","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Thu Nov 13 03:15:28 UTC 2025","failed","Thu Nov 13 03:16:04 UTC 2025","","Fill all the select fields displayed","",""
"","3029","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 13 03:16:35 UTC 2025","unknown","Thu Nov 13 03:16:38 UTC 2025","","Change input value by moving the slider","",""
"","3832","Display radio button text when selected","UI","Thu Nov 13 03:14:00 UTC 2025","passed","Thu Nov 13 03:14:03 UTC 2025","","popup","",""
"","4935","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 13 03:16:45 UTC 2025","passed","Thu Nov 13 03:16:50 UTC 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","3355","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 13 03:16:26 UTC 2025","passed","Thu Nov 13 03:16:29 UTC 2025","","Check suggestions when using autocomplete on input field","",""
"","93","Rename a pet in petstore API","APIs","Thu Nov 13 03:11:00 UTC 2025","passed","Thu Nov 13 03:11:00 UTC 2025","","petstore","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Thu Nov 13 03:11:00 UTC 2025","skipped","Thu Nov 13 03:11:00 UTC 2025","","Retrieve version MSSQL","",""
"","3115","Redirection to a new page when clicking on link (tabs and windows)","UI","Thu Nov 13 03:11:00 UTC 2025","passed","Thu Nov 13 03:11:03 UTC 2025","","popup","",""
"","3886","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Thu Nov 13 03:12:52 UTC 2025","passed","Thu Nov 13 03:12:56 UTC 2025","","Check different alerts popins are displayed","",""
"","4676","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Nov 13 03:12:02 UTC 2025","passed","Thu Nov 13 03:12:07 UTC 2025","","Download a file online","",""
"","7017","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Thu Nov 13 03:13:21 UTC 2025","passed","Thu Nov 13 03:13:28 UTC 2025","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","4262","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 13 03:16:40 UTC 2025","passed","Thu Nov 13 03:16:45 UTC 2025","","Click on ""Start"" to fill up the progress bar","",""
"","9081","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Thu Nov 13 03:13:05 UTC 2025","passed","Thu Nov 13 03:13:14 UTC 2025","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","5477","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Nov 13 03:11:41 UTC 2025","passed","Thu Nov 13 03:11:47 UTC 2025","","Edit the first entry in the web table","",""
"","2301","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Thu Nov 13 03:16:38 UTC 2025","unknown","Thu Nov 13 03:16:40 UTC 2025","","Change input value by clicking on the slider bar","",""
"","4458","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Thu Nov 13 03:16:22 UTC 2025","passed","Thu Nov 13 03:16:26 UTC 2025","","Display information tooltips on hover for designated element","",""
"","113","Search a pet in petstore API","APIs","Thu Nov 13 03:10:59 UTC 2025","passed","Thu Nov 13 03:11:00 UTC 2025","","petstore","",""
"","5726","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Nov 13 03:11:35 UTC 2025","passed","Thu Nov 13 03:11:41 UTC 2025","","Add a new entry to web table","",""
"","4229","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Nov 13 03:11:47 UTC 2025","passed","Thu Nov 13 03:11:51 UTC 2025","","Delete the third entry in the web table","",""
"","3543","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Thu Nov 13 03:11:51 UTC 2025","passed","Thu Nov 13 03:11:54 UTC 2025","","Search Kierra entry in the web table","",""
"","1","Check frames nested are displayed properly","FRAMES","Thu Nov 13 03:14:35 UTC 2025","unknown","Thu Nov 13 03:14:35 UTC 2025","","Check frames nested are displayed properly","",""
"","7622","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Thu Nov 13 03:13:14 UTC 2025","passed","Thu Nov 13 03:13:21 UTC 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
