"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5795","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","2026-07-23","passed","2026-07-23","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","32805","Drag and drop a draggable element into another","DRAG_AND_DROP","2026-07-23","failed","2026-07-23","","Drag and drop a draggable element into another","",""
"","32206","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","2026-07-23","failed","2026-07-23","","Navigate using in-page menu and sub-menu contents on hover","",""
"","32472","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-07-23","failed","2026-07-23","","Add a new entry to web table","",""
"","1675","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-23","unknown","2026-07-23","","Checking a date via date picker using calendar module","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","2026-07-23","skipped","2026-07-23","","Retrieve version Mysql","",""
"","32465","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-23","failed","2026-07-23","","Click on ""Stop"" to stop the progress bar from filling","",""
"","2","Retrieve version MSSQL","CONTAINER-MSSQL","2026-07-23","skipped","2026-07-23","","Retrieve version MSSQL","",""
"","32613","Display checkbox folders and sub-folders when checked","UI","2026-07-23","failed","2026-07-23","","popup","",""
"","134","Search a pet in petstore API","APIs","2026-07-23","passed","2026-07-23","","petstore","",""
"","7056","Check dynamic elements change properties after 5 seconds","UI","2026-07-23","passed","2026-07-23","","popup","",""
"","1697","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-07-23","unknown","2026-07-23","","Checking a date via date picker using input field","",""
"","1596","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","2026-07-23","unknown","2026-07-23","","Navigate using in-page tab contents on click","",""
"","1","Check multiple frames are displayed properly","FRAMES","2026-07-23","unknown","2026-07-23","","Check multiple frames are displayed properly","",""
"","10777","Fill a complete form using external json data","UI","2026-07-23","failed","2026-07-23","","popup","",""
"","2065","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-07-23","passed","2026-07-23","","Upload a file and check file path","",""
