"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7461","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","2026-08-05","passed","2026-08-05","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","32745","Fill a complete form using external json data","UI","2026-08-05","failed","2026-08-05","","popup","",""
"","2444","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-05","passed","2026-08-05","","Download a file online","",""
"","32800","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","2026-08-05","failed","2026-08-05","","Navigate using in-page menu and sub-menu contents on hover","",""
"","32692","Display checkbox folders and sub-folders when checked","UI","2026-08-05","failed","2026-08-05","","popup","",""
"","1","Check frames nested are displayed properly","FRAMES","2026-08-05","unknown","2026-08-05","","Check frames nested are displayed properly","",""
"","1937","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","2026-08-05","unknown","2026-08-05","","Navigate using in-page tab contents on click","",""
"","32784","Display radio button text when selected","UI","2026-08-05","failed","2026-08-05","","popup","",""
"","1958","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-05","unknown","2026-08-05","","Change input value by moving the slider","",""
"","1832","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-05","unknown","2026-08-05","","Change input value by clicking on the slider bar","",""
"","33038","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-05","failed","2026-08-05","","Delete the third entry in the web table","",""
"","236","Search a pet in petstore API","APIs","2026-08-05","passed","2026-08-05","","petstore","",""
"","32818","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-05","failed","2026-08-05","","Check suggestions when using autocomplete on input field","",""
"","32972","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-05","failed","2026-08-05","","Search Kierra entry in the web table","",""
"","32991","Display button click when clicked on","UI","2026-08-05","failed","2026-08-05","","popup","",""
"","2287","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","2026-08-05","passed","2026-08-05","","Upload a file and check file path","",""
"","6516","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","2026-08-05","passed","2026-08-05","","Redirection to a new window when clicking on ""New Window"" button","",""
"","188","Rename a pet in petstore API","APIs","2026-08-05","passed","2026-08-05","","petstore","",""
"","32745","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","2026-08-05","failed","2026-08-05","","Click on ""Start"" to fill up the progress bar","",""
