"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3585","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Wed Jun 04 03:14:00 GMT 2025","passed","Wed Jun 04 03:14:04 GMT 2025","","Check different alerts popins are displayed","",""
"","3757","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Wed Jun 04 03:17:38 GMT 2025","passed","Wed Jun 04 03:17:42 GMT 2025","","Display information tooltips on hover for designated element","",""
"","4351","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Jun 04 03:17:42 GMT 2025","passed","Wed Jun 04 03:17:46 GMT 2025","","Check suggestions when using autocomplete on input field","",""
"","426","Delete a pet in petstore API","APIs","Wed Jun 04 03:12:54 GMT 2025","passed","Wed Jun 04 03:12:54 GMT 2025","","petstore","",""
"","5268","Drag and drop a draggable element into another","DRAG_AND_DROP","Wed Jun 04 03:15:23 GMT 2025","passed","Wed Jun 04 03:15:28 GMT 2025","","Drag and drop a draggable element into another","",""
"","34296","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Wed Jun 04 03:16:19 GMT 2025","failed","Wed Jun 04 03:16:53 GMT 2025","","Navigate using in-page menu and sub-menu contents on hover","",""
"","6699","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Wed Jun 04 03:14:19 GMT 2025","passed","Wed Jun 04 03:14:26 GMT 2025","","Redirection to a new window when clicking on ""New Window"" button","",""
"","2952","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Wed Jun 04 03:13:36 GMT 2025","passed","Wed Jun 04 03:13:39 GMT 2025","","Search Kierra entry in the web table","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Wed Jun 04 03:12:54 GMT 2025","skipped","Wed Jun 04 03:12:54 GMT 2025","","Retrieve version MSSQL","",""
"","1","Check frames nested are displayed properly","FRAMES","Wed Jun 04 03:15:35 GMT 2025","unknown","Wed Jun 04 03:15:35 GMT 2025","","Check frames nested are displayed properly","",""
"","4157","Check broken links returns an error 500","UI","Wed Jun 04 03:13:20 GMT 2025","passed","Wed Jun 04 03:13:25 GMT 2025","","popup","",""
"","2309","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Wed Jun 04 03:16:16 GMT 2025","unknown","Wed Jun 04 03:16:19 GMT 2025","","Navigate using in-page tab contents on click","",""
"","1","Check multiple frames are displayed properly","FRAMES","Wed Jun 04 03:15:35 GMT 2025","unknown","Wed Jun 04 03:15:35 GMT 2025","","Check multiple frames are displayed properly","",""
"","5112","Display checkbox folders and sub-folders when checked","UI","Wed Jun 04 03:14:33 GMT 2025","passed","Wed Jun 04 03:14:38 GMT 2025","","popup","",""
"","3089","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Jun 04 03:18:00 GMT 2025","passed","Wed Jun 04 03:18:03 GMT 2025","","Click on ""Stop"" to stop the progress bar from filling","",""
"","2274","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Wed Jun 04 03:17:53 GMT 2025","unknown","Wed Jun 04 03:17:56 GMT 2025","","Change input value by clicking on the slider bar","",""
